"Guid","CurrencyIsoCode","SBQQ__Active__c","SBQQ__AssetQuoteLineQuantity__c","SBQQ__AssetQuoteLine__c","SBQQ__Quote__c","SBQQ__SubscriptionBasePrice__c","SBQQ__SubscriptionNetTotal__c","SBQQ__SubscriptionQuoteLine__c"
00f80e81-e9cf-49d4-86a4-905c2e267365,USD,false,1.0,"#N/A",7ffe25b4-6231-4248-90f0-b33f9b44d18c,10000.0,4583.33,"#N/A"
01168c8f-9730-40f8-ac1b-45a8845d19d7,USD,false,1.0,"#N/A","#N/A",10000.0,11000.0,"#N/A"
0116e690-3e52-4270-9546-7e1b2ce36924,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
01210d76-c294-4883-9dda-75dad7c94e1f,USD,false,1.0,"#N/A","#N/A",17500.0,16500.0,"#N/A"
0125bb62-4b58-4692-807a-a79ff1ca832f,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
01387427-3043-4a73-9640-b940a866128a,USD,false,1.0,"#N/A","#N/A",17500.0,27500.0,"#N/A"
0138bbe3-1635-40c5-8267-935db228de98,USD,false,1.0,"#N/A","#N/A",10000.0,12000.0,"#N/A"
014052dd-4939-48bc-bf3c-b4178152cce8,USD,false,1.0,"#N/A","#N/A",2957.0,2221.88,"#N/A"
0140cad5-c61c-4152-ae40-b13620ab81af,USD,false,1.0,"#N/A","#N/A",17500.0,4400.16,"#N/A"
015c0e7d-d33c-4924-adb9-8c9f1951f87e,USD,false,1.0,"#N/A","#N/A",17500.0,3500.0,"#N/A"
016ae7a3-28a5-44b9-9dad-76bc1781b546,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
016efea0-c66b-4439-a637-8613e32d5dd7,USD,false,1.0,"#N/A",ef534b38-204c-4e7b-a9ad-6cb4e8f92fa0,17500.0,6416.67,"#N/A"
017805c8-7810-4e8b-be1d-545b140e9637,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
017cc9c7-c6a2-489f-bf96-d368655c0cff,USD,false,1.0,"#N/A","#N/A",10000.0,16500.0,"#N/A"
018989a1-9884-472a-8df7-a6ec1fd14882,USD,false,0.0,"#N/A","#N/A",10000.0,-288.23,"#N/A"
019a41ee-81d7-42b1-b2f0-1dbcac4abe3a,USD,false,1.0,"#N/A","#N/A",10000.0,5210.2,"#N/A"
01a20478-1c30-4390-8aee-74cdedc91207,USD,false,1.0,"#N/A","#N/A",2250.0,2221.88,"#N/A"
01a421c6-e266-4aa8-bcd7-ad9db2c3e54d,USD,false,1.0,"#N/A","#N/A",1900.0,3239.33,"#N/A"
01aa8b29-6150-4397-9200-11041e83cd3a,USD,false,1.0,"#N/A","#N/A",17500.0,4617.63,"#N/A"
01b17594-4705-48f6-87ae-c3958f4ce3b9,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
01b1a960-e403-49c1-a644-3b83d96046d3,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
01b6f420-2e04-48ee-95ca-40d6c5c360f7,USD,false,0.0,"#N/A","#N/A",2000.0,0.0,"#N/A"
01b70686-c910-4752-8be7-0a1a3cf808df,USD,false,1.0,"#N/A","#N/A",2000.0,2400.0,"#N/A"
01bfe1a8-465b-4cd9-8192-a75302bb8431,USD,false,1.0,"#N/A",c3f49b03-034c-4010-988c-e6ebe6d61666,9500.0,4964.68,"#N/A"
01c636f7-29a5-493d-9f7a-7666f0bf7e6c,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
01ca9660-8f06-4f36-be3e-f2c62d4ba1a3,USD,false,1.0,"#N/A","#N/A",10000.0,4910.47,"#N/A"
01cad4e2-60f3-47be-afc4-842a3a8404d2,USD,false,1.0,"#N/A","#N/A",17500.0,11000.0,"#N/A"
01cdc567-6f8a-4c63-9d4e-3ef7ea190f68,USD,false,0.0,"#N/A","#N/A",1332.3,0.0,"#N/A"
01d254f6-ce0f-4641-a38a-bded799b51f3,USD,false,1.0,"#N/A","#N/A",2000.0,4350.4,"#N/A"
01d27e3d-1ebb-4f8a-b9ae-e11effe24cc3,USD,false,1.0,"#N/A","#N/A",2000.0,2400.0,"#N/A"
01d80683-2483-4e04-9914-9c4f9f10291f,USD,false,1.0,"#N/A","#N/A",17500.0,10541.67,"#N/A"
01dac519-a0df-40bc-8723-938e532bee67,USD,false,1.0,"#N/A","#N/A",23.2,6747.5,"#N/A"
01e1e20d-9b2f-458b-8e65-cb6b7c879962,USD,false,0.0,"#N/A","#N/A",17500.0,-784.48,"#N/A"
01e8e6cb-8fa9-4715-9233-1178d0887b8b,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
02052d19-a363-4f6a-b818-f5b29b0ca28f,USD,false,1.0,"#N/A","#N/A",2000.0,800.0,"#N/A"
020b527a-4b92-4752-b8c0-e5c3d044b562,USD,false,1.0,"#N/A","#N/A",1.11,4599.76,"#N/A"
021bbc47-ef36-4f40-8214-8e9a020c0a88,USD,false,1.0,"#N/A","#N/A",1.11,4599.76,"#N/A"
021cb457-df71-4167-b076-7f7bfcbdf1af,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
023ba3b8-21e8-45be-84fa-07aa5e120634,USD,false,0.0,"#N/A","#N/A",2000.0,0.0,"#N/A"
024b1d5a-ba99-49cd-bf58-ec2b64d5c393,USD,false,1.0,"#N/A","#N/A",865.0,8041.28,"#N/A"
02528a85-916f-4d96-bead-8877877e568a,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
0259a67b-0c63-44a5-99c4-1ed513126b5b,USD,false,1.0,"#N/A","#N/A",10000.0,1800.0,"#N/A"
026494cb-17c4-47a0-9f29-3f38f5a92eca,USD,false,1.0,"#N/A","#N/A",1122.0,1947.47,"#N/A"
026b8bda-4212-429c-8064-a3cd456eabc3,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
026feb7d-4be8-4a1c-a3c8-257313cddcb3,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
0287b12b-8ae3-48e9-949d-53b13ba99e21,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
0296568c-9f1e-43fa-bdc2-22b36ca88666,USD,false,1.0,"#N/A","#N/A",10000.0,27500.0,"#N/A"
02970605-a453-4129-9114-fa35189d6e3d,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
029acc0f-f088-4e4c-b6c4-82502f1990c8,USD,false,1.0,"#N/A","#N/A",10000.0,11800.0,"#N/A"
02a5970f-7f26-414f-afad-9a879758bf65,USD,false,0.0,"#N/A","#N/A",2957.0,1171.57,"#N/A"
02aab7cc-d6c1-40c3-964d-e0e1c0547b9e,USD,false,1.0,"#N/A","#N/A",2000.0,3900.0,"#N/A"
02bd0c1a-b6d3-46b6-99b1-852fce020e39,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
02bf13e7-755c-48a3-b716-c4d7fb36ee60,USD,false,0.0,"#N/A","#N/A",2000.0,0.0,"#N/A"
02d835de-d5eb-4ef1-9360-2a2c51615630,USD,false,1.0,"#N/A","#N/A",2000.0,2400.0,"#N/A"
02df6820-2a57-448a-94ae-eb76bcdccc26,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
02e097b6-7ed1-4b67-9e70-d57bda89c071,USD,false,0.0,"#N/A","#N/A",2000.0,0.0,"#N/A"
02f8890a-61b5-4e2b-9dc2-72cf0114ebb3,USD,false,1.0,"#N/A","#N/A",10000.0,5211.77,"#N/A"
02fb0ba2-7cb3-49a4-b1a2-4b30df1a4dc2,USD,false,1.0,"#N/A","#N/A",2957.0,1829.78,"#N/A"
0318e868-b4db-46f7-bd72-168d04437521,USD,false,1.0,"#N/A","#N/A",10000.0,1471.2,"#N/A"
031f501f-9a44-4aa4-ab7c-abbd4c5bb301,USD,false,0.0,"#N/A","#N/A",17500.0,-305.96,"#N/A"
032b5811-a674-477e-b67b-ab7d0ae926c2,USD,false,1.0,"#N/A",d1ad7ff9-8e57-4681-8d40-991553c8c567,29.0,3150.4,"#N/A"
032e349f-7de9-47c5-8184-11f59a3085d3,USD,false,2.0,"#N/A","#N/A",10000.0,7500.0,"#N/A"
032ee5b7-2266-4e17-9c8e-eab60e14b85e,USD,false,1.0,"#N/A","#N/A",10000.0,6000.0,"#N/A"
03422fc9-c9a1-4222-8327-a48228493429,USD,false,0.0,"#N/A","#N/A",2000.0,0.0,"#N/A"
034f455a-d2c8-4849-9d11-e80767a59aab,USD,false,1.0,"#N/A","#N/A",10000.0,1828.12,"#N/A"
03592f56-bf28-4219-ad85-3039fcd362cc,USD,false,1.0,"#N/A","#N/A",1375.6,6308.3,"#N/A"
035f5d9a-f432-436e-a0a1-b6631057ea62,USD,false,1.0,"#N/A","#N/A",17500.0,11000.0,"#N/A"
0361c597-b6c9-4b17-ace8-b47a1ecc14fa,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
037e55e8-eff2-4bbf-84c9-7c0a577c66d7,USD,false,1.0,"#N/A",cdafcfc1-edf9-468d-be84-f3836377f714,17500.0,10500.0,"#N/A"
037ecd51-8cfd-4ff7-a629-a13d377f1f83,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
0387c283-e38c-4b1b-9707-1972fc4c702a,USD,false,1.0,"#N/A","#N/A",1900.0,6759.04,"#N/A"
038e5ac6-5997-4901-bf4f-883cb0a5f36d,USD,false,1.0,"#N/A","#N/A",17500.0,7900.0,"#N/A"
0395cb6c-a6ae-49de-b7d1-a14030f3d636,GBP,false,1.0,"#N/A","#N/A",14000.0,13200.0,"#N/A"
03a2aeaf-ad4a-427f-aa67-244ff38cef3e,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
03a2d91e-274c-4ee8-92d2-e71e0f0643d8,USD,false,1.0,"#N/A",f0043565-2dd4-4493-8c5e-08849d5a1f00,17500.0,5553.68,"#N/A"
03a30e6e-379c-43f2-9439-daee3fb618e5,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
03a88c5e-8f8e-4714-971f-e96c73fa7a2e,USD,false,1.0,"#N/A","#N/A",17500.0,16500.0,"#N/A"
03c1ab4b-7886-4bd7-85b3-413b68da5483,USD,false,1.0,"#N/A","#N/A",2259.6,8432.84,"#N/A"
03c72618-fd87-4055-bd49-b578f3207bb1,USD,false,1.0,"#N/A","#N/A",446.0,6231.77,"#N/A"
03c82a86-cf27-4dab-9d9e-85444b4f8a3c,USD,false,1.0,"#N/A","#N/A",2000.0,2400.0,"#N/A"
03c9fdad-ab85-4a6a-9017-3409145dfdc9,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
03cee9da-c3d0-4988-a634-00f67eb27bc4,USD,false,1.0,"#N/A","#N/A",17500.0,11000.0,"#N/A"
03e1d0f8-b32a-40f1-9cf5-e6c9d48c58f3,USD,false,1.0,"#N/A","#N/A",1375.6,6759.04,"#N/A"
04184aa2-ea9d-47ec-92c5-fad0655b206f,USD,false,1.0,"#N/A","#N/A",10000.0,2400.0,"#N/A"
0423cfbb-57b4-42d8-a948-753992d30957,USD,false,1.0,"#N/A","#N/A",10000.0,6000.0,"#N/A"
0426d79f-e5e7-4c6d-95b5-2c803796ce59,USD,false,1.0,"#N/A","#N/A",17500.0,3199.34,"#N/A"
042ada17-5669-4f9c-85e0-e0c88a64e75e,USD,false,1.0,"#N/A","#N/A",10000.0,5313.1,"#N/A"
0432bf19-e545-4471-9bce-2553f7fcb37c,USD,false,1.0,"#N/A","#N/A",10000.0,1812.88,"#N/A"
043dc1c0-976a-4702-b048-427bd90d633c,USD,false,1.0,"#N/A",1daa2ff3-5dbb-4383-b520-e7e36e8c9917,17500.0,19950.0,"#N/A"
043f6dd8-aa67-46d2-a10d-bc43f9924a9f,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
044030b5-9ff4-450a-857e-34622d563757,USD,false,1.0,"#N/A","#N/A",10000.0,17700.0,"#N/A"
04424014-3e99-44f1-a118-636c667a4a52,USD,false,1.0,"#N/A","#N/A",10000.0,3993.81,"#N/A"
04431d48-ab7f-4d32-af57-52a2dd6a0674,USD,false,1.0,"#N/A","#N/A",2652.0,3269.26,"#N/A"
0459c9e1-187e-46f8-9d3a-c56bec893e55,USD,false,1.0,"#N/A","#N/A",17500.0,5220.81,"#N/A"
045afc14-c99c-4286-954a-0740d82937c9,USD,false,1.0,"#N/A","#N/A",1014.73,3721.57,"#N/A"
046a2e6f-ee91-4b59-a1d8-c0086a6da54e,USD,false,1.0,"#N/A","#N/A",17500.0,5900.0,"#N/A"
046b199c-0e45-4928-8a65-7cc8ec2ebe1b,USD,false,0.0,"#N/A","#N/A",17500.0,-375.79,"#N/A"
04768b53-1b49-4672-bc2d-c16a7a9b0a18,USD,false,0.0,"#N/A","#N/A",2000.0,0.0,"#N/A"
047c9eea-c688-42ba-b6f7-d92903872340,EUR,false,1.0,"#N/A","#N/A",9500.0,1900.0,"#N/A"
049db7de-bad5-4656-bc4d-820680c3daa6,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
04a87b1b-c2aa-4b53-b480-0fe349d43f16,USD,false,1.0,"#N/A",d9b622dc-d391-4e9a-a41a-896157c88f8f,17500.0,3922.83,"#N/A"
04adad04-450f-4cb1-bc30-7c93c0c9a611,USD,false,0.0,"#N/A","#N/A",670.0,1098.54,"#N/A"
04b74bdd-7bd4-4e7b-800b-f08a611aa529,USD,false,1.0,"#N/A","#N/A",3.33,6747.5,"#N/A"
04b8633b-1c81-42ff-b601-0e022df5656d,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
04ccf4d3-2c49-40e8-bce5-4d5020db8a34,USD,false,0.0,"#N/A","#N/A",2000.0,0.0,"#N/A"
04cf076f-97d4-496b-9abf-7bfb5ce59ef5,USD,false,1.0,"#N/A","#N/A",17500.0,16500.0,"#N/A"
04dfda67-7e32-4ee4-b628-07ce97fac89b,USD,false,1.0,"#N/A","#N/A",10000.0,6000.0,"#N/A"
04e06d58-cdda-4751-9e7b-daf01fceb0e9,USD,false,1.0,"#N/A","#N/A",10000.0,6000.0,"#N/A"
04ecf2a5-8572-4147-97ec-de82ade6af97,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
04eee3e9-0587-4e1f-8e28-cfe77f8464bd,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
04fda040-3cf0-4e01-bf1a-0307f913b80c,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
050aa96c-9ae4-4131-9ebf-d5625720f1b1,USD,false,1.0,"#N/A","#N/A",299.0,1520.56,"#N/A"
051cfb19-441b-4fb9-853b-4437fd228e69,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
053309c9-1dad-441c-99d6-9fd6d0783790,USD,false,1.0,"#N/A","#N/A",10799.64,3118.13,"#N/A"
054344b5-06c7-40a0-a565-32e42983064c,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
0546d117-2f86-46b7-a4f7-beb021fcd883,USD,false,1.0,"#N/A","#N/A",10000.0,16500.0,"#N/A"
0547cacc-987d-4886-9005-7daf4695bd38,USD,false,1.0,"#N/A","#N/A",37.86,19293.33,"#N/A"
054b815b-4e98-4b8d-9444-a07e0667e107,USD,false,1.0,"#N/A","#N/A",423.7,8041.28,"#N/A"
05562629-dc7a-4450-9145-49323e2e0333,USD,false,1.0,"#N/A","#N/A",17500.0,3384.1,"#N/A"
055f7eef-cc40-4bb3-bbe2-ba3fa9f08cb8,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
05645711-4b3c-4e5e-b60e-2c2185a87b1d,USD,false,1.0,"#N/A","#N/A",17500.0,15640.71,"#N/A"
056aebf8-e715-4a3c-98d9-f0f52edd279c,USD,false,1.0,"#N/A","#N/A",666.49,519.29,"#N/A"
056c88b8-9a51-4c44-bd21-829777ec3f1e,USD,false,1.0,"#N/A","#N/A",17500.0,5900.0,"#N/A"
0570283f-0704-4ae6-9712-d3e10ce7ee97,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
0571df37-d682-49b9-8fcd-fc04ddb67777,USD,false,1.0,"#N/A",5a60e8b8-3acb-4a55-822c-1827daf5a9f6,10000.0,2589.16,"#N/A"
0579ddc1-01bb-4f48-aa2d-a5f42ebda1e1,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
0584c7ae-5d07-4dea-b867-d2179849b77e,USD,false,1.0,"#N/A","#N/A",10000.0,11800.0,"#N/A"
0585925f-bea9-447e-8eeb-3234670be44f,USD,false,1.0,"#N/A",5a73aff1-049d-4993-82e1-924abaad76b3,10000.0,2000.0,"#N/A"
058907c6-26ba-4da5-8f71-710d039c749a,USD,false,1.0,"#N/A","#N/A",2519.4,6747.5,"#N/A"
05912283-21f8-4633-8a7e-b438b26f09c2,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
05a70b3e-6727-4435-ae68-b305aa21c2a3,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
05b8251f-5a30-4aa9-ad0c-b37806135a36,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
05cb82a6-862d-47a2-a2a2-26cb37a208ae,USD,false,1.0,"#N/A",a9305265-e20e-4f21-b21d-79807adc1a77,17500.0,3208.33,"#N/A"
05cf9266-a3e6-4fba-bd30-a8904437e515,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
05db320b-1bb2-4427-ad36-852e2ba10185,USD,false,1.0,"#N/A","#N/A",10000.0,5900.0,"#N/A"
05db9f49-5bcb-45ec-a804-84d9dacfcb22,USD,false,1.0,"#N/A","#N/A",810.0,8225.76,"#N/A"
05de76e8-e9bf-42b5-ae82-9e63db87b07a,USD,false,0.0,"#N/A","#N/A",2000.0,0.0,"#N/A"
05eeba21-bd53-4c0b-b0d8-bd344c2cd47c,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
05f3ead7-a5f6-4860-9118-e56a3fdefb86,USD,false,1.0,"#N/A","#N/A",17500.0,4718.46,"#N/A"
0602910e-42f6-4e2c-9e38-9d023adb641f,USD,false,1.0,"#N/A","#N/A",10000.0,1417.4,"#N/A"
060c87ff-7ead-4575-8c17-657abc4f59de,USD,false,1.0,"#N/A","#N/A",10000.0,4941.81,"#N/A"
0614868c-104e-417c-b629-9e3690e7696f,USD,false,1.0,"#N/A","#N/A",2096.24,8432.84,"#N/A"
06498069-24d9-44f4-9a6d-53ed56ecffff,USD,false,1.0,"#N/A","#N/A",2000.0,2400.0,"#N/A"
0651d0e9-76f2-4d2c-8e7b-0b50866d4865,USD,false,1.0,"#N/A","#N/A",17500.0,5352.27,"#N/A"
0657a92e-3b64-47ee-8e80-602e78b326da,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
066c0b55-687e-4437-9dd7-a5ebd942c153,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
0675b94b-92f8-4bff-b4da-6e4ad5ce9cc8,USD,false,1.0,"#N/A",c1d3dcab-60b8-4fd8-8457-e76a52d9e6c1,10000.0,5500.0,"#N/A"
068ff497-2c6e-458d-8e1a-7596768d177c,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
069e63f5-f9f9-48dc-9b1d-a9556a0de01c,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
06a00863-e338-4c1a-85e5-0f1a690a4dcf,USD,false,1.0,"#N/A","#N/A",17500.0,33000.0,"#N/A"
06a4550a-1590-45fe-b1ac-49bcc334d1a7,USD,false,6.0,"#N/A",d1577fb8-e324-4ce4-93a1-86118357e05c,17500.0,16234.33,"#N/A"
06c53b6a-72dd-40f3-bbea-2c553a894745,USD,false,4.0,"#N/A","#N/A",233.6,19293.33,"#N/A"
06cd4b4f-7620-44f9-9698-7d25a6f5810f,USD,false,1.0,"#N/A","#N/A",10000.0,4000.0,"#N/A"
06d3aca3-c7d9-4f38-a495-e1f352556b5f,USD,false,1.0,"#N/A","#N/A",17500.0,5194.9,"#N/A"
06dbd659-33b2-4ad6-a8d7-b76fe4c38981,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
06e281bf-565f-4c4e-87f6-c643e586ed29,USD,false,1.0,"#N/A","#N/A",10000.0,1894.59,"#N/A"
06e72434-78ee-4ac3-8f00-595924f780f0,USD,false,1.0,"#N/A","#N/A",2957.0,4599.76,"#N/A"
06ee0709-08ce-4c71-9bbf-27c1a4e0c171,USD,false,1.0,"#N/A","#N/A",2000.0,34449.0,"#N/A"
06ef4660-f433-4242-9d9c-2942183165e1,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
06ffb1b9-ebee-47fc-90cf-eed85d791333,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
0719b3bf-6de0-4c82-81d6-bc7f256f2430,USD,false,0.0,"#N/A","#N/A",2000.0,0.0,"#N/A"
071b1b0d-8334-4913-9ef9-926b569f266c,USD,false,2.0,"#N/A",808cb464-1a36-453a-b579-08d122707e0e,1399.35,11043.18,"#N/A"
07246543-cc8c-45d6-ac9e-c9230ff1ab12,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
0725f4d9-d549-4115-9aec-c6b20ace08dd,USD,false,0.0,"#N/A",21955f95-6ce0-40b3-af5e-c361cb87a7b6,670.0,1147.7,"#N/A"
073006ef-21b1-4be9-a285-dd57c6e8e59d,USD,false,1.0,"#N/A","#N/A",10000.0,49500.0,"#N/A"
0761a71c-c69a-40ee-b1ba-26b565caaacf,USD,false,1.0,"#N/A","#N/A",10000.0,4957.94,"#N/A"
076def94-0044-41e4-8fae-37c242807aea,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
077808f4-70a6-43d6-b377-c2321b2b66ca,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
0782a464-7c95-4dea-8f07-e145d64f0f36,USD,false,0.0,"#N/A","#N/A",751.75,0.0,"#N/A"
07909acc-d942-4478-81b6-9a7b72df843b,GBP,false,1.0,"#N/A",1ac9d6db-3912-4349-95da-f260dfb61692,8000.0,8800.0,"#N/A"
079c2ced-51c7-48f5-b6d3-02564d9da926,USD,false,9.0,"#N/A","#N/A",10000.0,13500.0,"#N/A"
079f01fb-7b81-4718-881c-d1f8513a3464,USD,false,1.0,"#N/A","#N/A",17500.0,3500.0,"#N/A"
07a20d26-3969-44fa-a9a0-5b642b8656b8,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
07ae496f-a79d-4815-8ef1-ef63e01a2851,USD,false,1.0,"#N/A","#N/A",41.0,3038.11,"#N/A"
07b9e418-f241-4aa8-8494-75346727e600,USD,false,1.0,"#N/A","#N/A",3.16,9012.05,"#N/A"
07dc5cc4-83d2-450f-a93b-ec393261ebd9,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
07e8d77e-f099-48ed-9b28-c39e287f4429,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
07ef9cc9-631b-4bd9-ac8b-74ed80d8333c,USD,false,1.0,"#N/A",e7dfaf1b-a9fa-4cea-96aa-876d6c7827b6,189.05,6806.74,"#N/A"
07f26758-f9b0-4fc4-bdac-dd22f1674957,USD,false,1.0,"#N/A","#N/A",41.0,6759.04,"#N/A"
07f38d13-9eed-433b-8ed9-fef880f8baf9,USD,false,1.0,"#N/A","#N/A",10000.0,5189.68,"#N/A"
07f6030c-815b-4290-85e7-af7fe5c96d9d,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
08040707-63f9-4704-8349-daa4dcab40a5,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
080c6ef9-c074-4893-9f1a-25a2003d5c58,USD,false,1.0,"#N/A","#N/A",17500.0,7337.19,"#N/A"
081383d5-4758-4fa1-a7d6-04b0b4aee3df,USD,false,1.0,"#N/A","#N/A",17500.0,4423.51,"#N/A"
