"Guid","CurrencyIsoCode","Product_Utility_Key__c","SBQQ__Active__c","SBQQ__Product__c","SBQQ__UnitCost__c"
049383a6-a5b9-4d13-995b-f6c1301af77b,AUD,01t3h0000029BKLAA2AUD,true,9ced9be1-75c3-4bbb-8c9e-79f365c0b4f9,905.2867502854217674
049536dc-a1c5-4d16-9c0d-207bc2c92bf5,USD,01t1I0000039KDLQA2USD,true,c82a6f5f-1c27-4e46-b1dd-2fbaf89b5149,999.2030861950090352
04c2aa24-d0fa-4969-a815-79afeef981ac,GBP,01t1I000000JUVwQAOGBP,true,37dc4b48-9af2-4506-a0b0-ef84e05f6a90,58.119934264873256
04d05be8-f90f-406f-9d16-79d611b30bc3,USD,01t1I0000039KDXQA2USD,true,1234b623-6dc3-41ff-839c-b95e77722972,2293.9778927629205878
04e61cb6-ac8e-42e7-9ad5-65f26d0c80c1,EUR,01t1I000004NJgiQAGEUR,true,240b6896-ed41-4537-9814-97fdff94d435,0.0
0516fdc5-d04e-422b-b6c7-08fbcde46875,EUR,01t1I0000039KDWQA2EUR,true,3a1f9412-e4c5-4177-90ea-6569f32a664c,8.84387824737818556
052ac18c-39df-4385-9358-dd2e30578c98,GBP,01t1I000000JUVSQA4GBP,true,21f2ec12-aed6-4eab-9ec8-ed2cfd7360e8,11119.35380958466304
052f74b6-7de4-4d92-88ce-0b4834a34fa4,USD,01t1I0000039KDRQA2USD,true,b7236800-fe66-4535-ab97-23b74fba66a8,0.0
0539e442-7827-4b89-ad42-db063948c681,EUR,01t1I000003ApVAQA0EUR,true,b7f19ae9-44fa-4cb4-8629-bf589069b326,128.23623458698369062
0587ec39-e7c3-4240-81c6-f252abcb7c14,GBP,01t3h0000029BJLAA2GBP,true,482e60d1-bc17-4dee-a60a-8ddd59830b1d,119.8666367076468128
05c263bc-cf02-4946-9acd-482944d741dd,GBP,01t3h0000029BJTAA2GBP,true,9eef1dd3-5650-4f15-b15a-214b1d02b692,9035.173621179408
05e11858-8099-4d9b-b8d4-5e8b4222e74f,AUD,01t1I0000039KDWQA2AUD,true,3a1f9412-e4c5-4177-90ea-6569f32a664c,12.939990277742818872
0619e390-6968-41ff-adce-a02c52d71c33,EUR,01t3h0000029BKDAA2EUR,true,12328a0a-c947-42be-ae61-96fbd772839b,983.94546596913949688
06e759b9-8c2a-4881-b6dc-1d12b1d7ce5d,AUD,01t1I000003ApUwQAKAUD,true,b7978016-2848-457a-9c1f-abdbd92dc855,480.936305322774768076
06e7ba9c-7fcf-424d-a2b3-99137356fd15,EUR,01t41000003tAJaAAMEUR,true,"#N/A",17.907776077940419675
0739617f-4fd5-4954-a2fd-15833f3dfef2,AUD,01t1I000000JUVmQAOAUD,true,930e17b5-d169-4ee6-bda9-f5f7730bd76e,18870.819155041610855
0741df54-73f3-4b55-a636-f7564dc1f959,AUD,01t1I000004NJgzQAGAUD,true,f49c253b-5f7f-4f0b-acab-7763848653bb,228.176573334923393635
0764d509-6059-4dc6-81a9-7094049aa5d6,USD,01t3h0000029BKfAAMUSD,true,fe01dbf1-f323-4417-b9f4-39e9ed79a887,45.17586810589704
0771ab58-3454-47ab-a00c-3f89104d2a54,EUR,01t3h0000029BKpAAMEUR,true,f874b6e9-5ab5-4b59-8915-2fda91708f27,0.0
0795d236-b07e-4da1-bc96-0dd46c018aea,EUR,01t1I000000JUVeQAOEUR,true,686e5e1b-cbe3-4cd6-b44f-766adbf6a14b,3.30105816222044684
07c78fc5-1e17-4d32-9808-033ae62a576f,GBP,01t1I000004M4ZZQA0GBP,true,d0345f3d-2738-4ad0-a3a8-57cc4d519fd8,0.0
07cdefea-2d26-4348-9b1c-607a9aa6fa58,USD,"#N/A",true,ec13f820-0ecf-4840-b404-c6662d7e06a0,63.51
0838fc3f-dae5-442b-9adb-4b434eac96ce,EUR,01t1I0000039KDHQA2EUR,true,29072a16-d36f-436b-95c5-41d6fb4cf220,854.17124072594308867
0839a329-892d-4c91-9ebe-780095dbfed6,EUR,01t1I000000JVitQAGEUR,true,9739c704-6569-4443-8a62-b4cdaeee1649,184.2474634870455325
087e8ffb-8b2a-4710-b419-b11eda1dbb60,USD,01t1I000000JUVLQA4USD,true,1e57fd0c-a984-4cb1-83ca-9ba0b8b57e21,347.47980654952072
08b78f7e-25d3-4902-a03a-ce7cf765ce08,AUD,01t1I000000JUVlQAOAUD,true,de904e11-828a-41cc-a6d8-8c934672ced4,9321.703229265147185
08e0fd2f-03ed-48e9-9668-2f01e8dabd72,AUD,01t3h0000029BIhAAMAUD,true,a787ed35-8ce9-4898-8041-7c8430d422e7,261.64356944665369
08f33130-f62a-478e-9a44-bcfbf82ebbcd,USD,01t1I0000039KEaQAMUSD,true,9cbfdfe4-8ac7-46ff-b2fd-67c5e741b9c4,224.05238401186579614
08fb1631-9441-41e2-954a-a9e714934ae9,GBP,01t1I0000039KDYQA2GBP,true,3266a789-fa54-44fb-8349-f9fbbd668bff,98.67906254969343888
08ff4fa2-c636-4aba-84d3-c4a5f10b6068,EUR,01t1I000000JUVjQAOEUR,true,"#N/A",8316.84806998162692
090da49e-7132-4490-bb33-d9b7cf8a1f5e,GBP,01t1I000000JUVfQAOGBP,true,dac40b15-963d-44f8-8638-5381f31e1239,5.003709214313098368
09162e4f-c49b-4cef-892e-315a27749904,AUD,01t1I000000KSgsQAGAUD,true,ce4d6ff1-79de-43b0-9afa-49612ad217fe,0.0
09370bf5-e8a3-44e4-80de-b17bef710247,GBP,01t3h0000029BJGAA2GBP,true,22d7c410-48a4-4769-9ca1-876b8d6a263a,120.46898161572544
093f312d-8492-43a7-a7f8-b06fb6d31e40,USD,01t3h0000029BIeAAMUSD,true,b1aee63c-96ac-4c99-99f8-1d5306ed8899,1430.5691566867396
096c23ee-1b5b-4c8e-a9f4-02d86ef27ec3,GBP,01t3h0000029BJ4AAMGBP,true,b5129943-2e41-49a7-abc1-08481d290ba0,60.23449080786272
0971e14a-5b3b-4e57-a511-e04a1defbbe2,GBP,01t3h0000029BKbAAMGBP,true,ec13f820-0ecf-4840-b404-c6662d7e06a0,60.23449080786272
0a72ed87-3394-4d49-b21a-3c1aaac637ff,EUR,01t1I0000039KDmQAMEUR,true,089f3df9-8516-42c8-8185-e3c161783fb9,1584.5079178658144832
0b1ffd33-dc61-4480-8082-8f3d3ba71c24,USD,01t3h0000029BIwAAMUSD,true,3a6afffe-f854-4420-9119-fe30f0744c2f,501.82107223165530316
0b3c69f2-8d5f-4e15-8458-42129ac117d0,GBP,01t1I0000039KDeQAMGBP,true,7ef73605-9e77-4b79-a1d7-227134cb2255,477.56942535842202024
0b4a6f11-6651-48f6-a9ea-270e8cd00e02,AUD,01t3h0000029BJkAAMAUD,true,d4d547b9-68dc-453c-843b-006fc1a17e6b,5232.8713889330738
0b4ae8ac-ae2c-4f87-a92b-fcdddcaff0a7,USD,01t3h0000029BKyAAMUSD,true,1fa5216f-0e7f-41e3-88a0-34131698d879,6399.914648335414
0b666eef-5828-46f3-b86a-d1e9c38f1214,AUD,01t3h0000029BILAA2AUD,true,15819bad-bacb-4892-bd6b-9e66c54f937b,2093.14855557322952
0bd76a39-5cfb-4288-86ab-045fe5874b78,AUD,01t3h0000029BJ3AAMAUD,true,a6f07a72-e43a-451d-b99a-2bcc4d60e4d0,104.657427778661476
0c0f7f1a-a064-4a47-9d9c-051a73763a6e,GBP,01t1I0000039KDPQA2GBP,true,c51fdb21-409e-4c52-bdf3-f599291a5447,157.01762783064427696
0c6210ee-d0c4-420a-874a-2460443253ea,USD,01t1I000004NJgxQAGUSD,true,eb4ed1ee-e0ba-4d2f-909b-ec033002e7d9,9192.725256658784204
0c8dc120-5dc6-4f82-ad48-3778c7536082,EUR,01t1I000004NJh2QAGEUR,true,a26c0ff3-48fa-4fef-bcba-5b020eec59b4,327.4908372684691872675
0cae306c-8219-4818-8ab1-a50498376437,GBP,01t3h0000029BJmAAMGBP,true,ac66435b-af45-44de-9f11-929d14409f50,120.46898161572544
0cb81fd4-28ad-443a-9e40-5755bf9a37c6,USD,01t3h0000029BKRAA2USD,true,f4c6e0c6-0b55-423f-b2ce-d8d495768e4b,361.40694484717632
0cebf7e9-8620-4785-96ec-90db0a2e4a2d,USD,01t1I000003ApUxQAKUSD,true,c6986fb6-6c9d-4f9d-a385-acb8f80b53d4,628.380822840028974
0d022d1b-7208-4f21-bcb7-12791b0e52d0,USD,01t3h0000029BKjAAMUSD,true,903c7b24-cd0a-4428-9a83-cd715eaa602b,0.941163918872855
0d03239a-8ad9-4221-b787-5a4d38085e5d,GBP,01t3h0000029BIhAAMGBP,true,a787ed35-8ce9-4898-8041-7c8430d422e7,150.5862270196568
0d03a68c-607c-44ab-b861-b0bf1ae7e717,EUR,01t1I0000039KDhQAMEUR,true,eda54479-dbac-4852-a3fc-3b901a03083e,30.21658401187546733
0d4578dc-9da9-4c07-acd7-757d258d6ff3,AUD,01t1I000004FCrIQAWAUD,true,"#N/A",11.344457965470958229
0d734be5-de65-4433-b77e-34333f23e7a9,EUR,"#N/A",true,"#N/A",9.758293523414077525
0d7f13a0-22d6-4710-a656-f8b136d84d85,AUD,"#N/A",true,ec13f820-0ecf-4840-b404-c6662d7e06a0,88.28
0db1ce94-4177-4a98-8ee0-3eff022b2507,EUR,"#N/A",true,"#N/A",73.8776290208288866035
0df390e2-4d93-4087-aaf0-eb38a36c9eca,AUD,01t3h0000029BKwAAMAUD,true,3114e63a-07e3-46fb-a39d-93590f0b7103,156.986141667992214
0dfa8540-e584-4cf9-8eb5-2208ba746f86,GBP,01t1I000004NJgpQAGGBP,true,25f2e7d3-fd63-4a68-9d13-fbdb3bb39d49,3151.7915165687260128
0e0c13ea-1e85-47e7-954d-0cfb16e58a2a,USD,01t1I0000039KDpQAMUSD,true,6bfdbdd4-36f7-455b-99ec-202d6453aa4e,1667.903071437699456
0e188624-ba40-4327-8604-5f18747fac4f,AUD,01t1I0000039KDpQAMAUD,true,6bfdbdd4-36f7-455b-99ec-202d6453aa4e,2318.38526929840224384
0e3df186-56c4-47bc-86e3-461712d256d8,USD,01t3h0000029BJUAA2USD,true,3e67bd96-46ee-4ca7-83fa-3ff840daf9a3,75.2931135098284
0e40b1ef-e355-4791-936a-1fdc4addd76a,GBP,01t3h0000029BIvAAMGBP,true,b7978016-2848-457a-9c1f-abdbd92dc855,268.6458290030677312
0e714536-eb60-48d0-9465-a7cc4c651f58,USD,01t1I0000039KDmQAMUSD,true,089f3df9-8516-42c8-8185-e3c161783fb9,1667.903071437699456
0e8efd89-d03a-491f-9090-31cd81f77298,EUR,01t1I000000JUVNQA4EUR,true,2f7a9af7-50ff-4a65-875d-e3a7f4226227,69.0845830460472217
0eb977aa-d9ff-459f-9b8c-4032d96377fd,AUD,01t3h0000029BJaAAMAUD,true,b371fe7e-f0a5-4e7f-80b5-2e9b776e36d9,104.657427778661476
0ec77ff9-4152-45a1-ada6-11a57b49c973,GBP,01t3h0000029BJPAA2GBP,true,e1052d7a-669c-4b70-b14f-6d9264213fdd,4818.7592646290176
0eceaf8c-a84c-474f-9380-2e47be9e815e,USD,01t3h0000029BIjAAMUSD,true,648af954-8d6e-4d20-ad6e-fe2f23738f9a,335.807286253834664
0edfb886-8935-4362-a1d6-d0682a4af18e,EUR,01t3h0000029BIdAAMEUR,true,7ef73605-9e77-4b79-a1d7-227134cb2255,550.4114830352230611
0ef34cbf-19f0-4ba8-b700-bf94049e681b,EUR,01t3h0000029BIjAAMEUR,true,648af954-8d6e-4d20-ad6e-fe2f23738f9a,319.0169219411429308
0f05d7f4-bdeb-4aaf-95c4-cc2ab7f5b737,GBP,01t1I0000039KDOQA2GBP,true,629b406e-01e2-4794-9a2b-fb50cd3a1a5b,0.0
0f13ceb8-cd75-42bd-a8b4-644101662a31,GBP,01t3h0000029BJkAAMGBP,true,d4d547b9-68dc-453c-843b-006fc1a17e6b,3011.724540393136
0f1c20e7-fec2-400b-8a24-46528f2b9094,GBP,01t3h0000029BKjAAMGBP,true,903c7b24-cd0a-4428-9a83-cd715eaa602b,0.752931135098284
0f49d1fc-1dd1-4cdc-9ac6-0a5fc3f8bcde,USD,01t3h0000029BJZAA2USD,true,cddcfce0-eaa9-426d-86d4-a394e5aa6755,3764.65567549142
0fec2904-e9da-416a-a7a9-2dd09aaae1df,EUR,01t1I000000JgKVQA0EUR,true,6a965800-e740-4990-86fe-b6974c9f6327,660.211632444089368
1049bd41-1ed7-445a-85e8-9476dff80250,GBP,01t1I000004NJh2QAGGBP,true,a26c0ff3-48fa-4fef-bcba-5b020eec59b4,275.78175769976352612
10756f18-5b67-49c6-b7c1-65417dd168cd,USD,01t1I000000JVinQAGUSD,true,a8057612-7b3f-42b2-aeb2-f11e1d794223,232.73363808889962
10760621-268f-4c6d-bc7e-68c487c23277,USD,01t3h0000029BJJAA2USD,true,686e5e1b-cbe3-4cd6-b44f-766adbf6a14b,3.76465567549142
10ba182d-2eed-4ba0-b220-4172e43bcff4,USD,01t3h0000029BJqAAMUSD,true,5e6498ee-3bd0-41d7-b336-3031a647f55b,0.752931135098284
10c9e5d0-4e10-4d35-93ce-96ef18b50a3e,EUR,01t3h0000029BJFAA2EUR,true,2771a9ae-b167-4cc7-97e9-22f107446332,17.882114458584245
110b3abe-d337-4e29-a305-cff5cb92849f,USD,01t1I000000JhJEQA0USD,true,20ac81d0-9479-44e1-ba7b-70651b1bf2a4,69.495961309904144
1112825f-77a6-4e7a-ab72-2d0baaa1f360,EUR,01t1I000000JUVRQA4EUR,true,ef84293c-ba34-4c42-aa3a-65ebc2926c15,66.0211632444089368
1133057e-7e7e-4396-be30-ed94b7b530ed,USD,01t41000003uAMfAAMUSD,true,"#N/A",1970.7186154369462
12353317-b370-4845-9c4a-b59f0b8f380d,USD,01t3h0000029BKYAA2USD,true,e22a9261-ae0e-4270-81d4-32da3293edf9,3764.65567549142
128ccac5-6b8e-490c-a6ee-80bae9441782,USD,01t3h0000029BKKAA2USD,true,e3a30657-ec19-4311-ac57-7fb9f421e9f1,0.0
129018d4-2a32-44b0-95ed-a1a522cd9daf,USD,01t3h0000029BKSAA2USD,true,30674962-0d68-4dd6-8892-3cf9aa0ab9ba,1396.68725560731682
12e6b9c1-e2b1-49b0-8056-974cec883447,AUD,01t1I0000039KDUQA2AUD,true,b1aee63c-96ac-4c99-99f8-1d5306ed8899,2048.8317939759463214
12f91101-027f-431d-b335-ac2c9b355378,EUR,01t1I000004NJh5QAGEUR,true,3114e63a-07e3-46fb-a39d-93590f0b7103,93.568810648134053505
130675e0-1167-422e-b3bd-2a2318dbed7d,GBP,01t3h0000029BIfAAMGBP,true,428f565d-f194-4e76-99e0-8e9a50823f0d,1746.1978885199402528
13102304-edfb-4789-a975-f3aa3dbd12e2,AUD,01t3h0000029BJnAAMAUD,true,9739c704-6569-4443-8a62-b4cdaeee1649,261.64356944665369
13190be2-7844-4762-ba28-62dcbd91bbc2,AUD,01t1I000000Kk2MQASAUD,true,b998ab68-6ac3-47f1-b776-50f7b178f403,0.0
132075ef-d65e-4df6-a13c-4bbe6754b5cb,AUD,01t3h0000029BK3AAMAUD,true,5bb944f1-cbc5-49b7-a759-55ab95d1e222,0.0
132ce580-39fa-455f-980c-e12e270f632f,USD,01t1I000000JUVeQAOUSD,true,686e5e1b-cbe3-4cd6-b44f-766adbf6a14b,3.4747980654952072
13a387f5-f55f-4948-8f6f-a40d17770b7d,EUR,01t1I0000039KEbQAMEUR,true,e3a30657-ec19-4311-ac57-7fb9f421e9f1,0.0
140b65a4-4008-4fbf-9b27-afdc066852ca,USD,01t3h0000029BJzAAMUSD,true,c82a6f5f-1c27-4e46-b1dd-2fbaf89b5149,969.775302006589792
14364724-7b5f-48c3-aaa1-1e6da5ee19b9,AUD,01t1I000004NJh6QAGAUD,true,b71860c9-c6ca-4ccc-a3ec-026cc314242b,302.03615224622783952
1441f640-58d1-4857-830b-fb2b7fd854e8,EUR,01t3h0000029BJQAA2EUR,true,67f7f85c-c196-4933-b918-ef99e17dfae5,1430.5691566867396
144e3294-6296-424a-9ecf-4789df871822,USD,01t1I000000JUVvQAOUSD,true,cca6f345-fea9-4ea0-89cf-42e4b0c05587,8220.065998222786968
145bcbee-3d26-4edd-b681-db6e87eac58b,EUR,01t1I000003ApUzQAKEUR,true,1766e31e-851c-4a88-8a72-52ce8733e5a5,1129.80544610256320529
1464f59e-fafd-437c-bf25-a15720778d28,EUR,01t1I000000JVbdQAGEUR,true,99f36127-6c8f-4ccc-b9ea-97bab290bef1,0.0
1499a579-944b-4e8a-9265-36b6925a6339,GBP,01t1I000004EucJQASGBP,true,"#N/A",0.7316176062736233264
14de9500-27a1-496c-91d7-aecbe7e2ef07,AUD,01t1I0000039KEZQA2AUD,true,064e2042-fd19-4458-bb55-b6a7a95c0de5,168.23871213283739643224
1513008c-1a35-4d38-b635-e4de6b864bd2,AUD,01t1I000004FCsaQAGAUD,true,"#N/A",9.2535641922974549466
15147d34-883a-4e01-9085-497eb4f24ee9,AUD,01t1I0000039KDfQAMAUD,true,648af954-8d6e-4d20-ad6e-fe2f23738f9a,480.936305322774768076
1560e0a4-317c-41b2-aaf7-239cb5732f5c,AUD,01t3h0000029BIoAAMAUD,true,5c787b6a-2e1a-4695-9b42-8a6838d71f36,156.986141667992214
1584e431-8173-4bf8-a47b-02a2f999471a,USD,01t1I000004NJgyQAGUSD,true,f874b6e9-5ab5-4b59-8915-2fda91708f27,0.0
158c3aa2-4ab2-41b1-958e-eb447d178b3e,EUR,01t3h0000029BKiAAMEUR,true,25c7daac-63cb-49dc-83c9-5861d254e8f5,715.2845783433698
15b64e75-77d2-4820-bf71-846c9177a48d,GBP,01t1I000000JUVxQAOGBP,true,55947eee-6bbf-45e5-a7b9-04c9d9cf4591,10438.99638542443328
15cf5d07-1ff1-4e34-b712-fd5a7ce0ccbd,GBP,01t3h0000029BKAAA2GBP,true,90911f47-1ceb-4eb2-b454-229460f43483,307.195903120099872
16089a3d-42c8-4045-9dd2-5b75d47f4e95,AUD,01t3h0000029BImAAMAUD,true,8d3f6491-4b54-4889-991d-79d63066d045,2354.79212501988321
161af742-d06e-4364-b94e-b6b71f78eb04,AUD,01t1I000000JUVtQAOAUD,true,9eef1dd3-5650-4f15-b15a-214b1d02b692,15224.833203408395862
16431e89-9045-4672-bc41-747b307c41e2,AUD,01t3h0000029BJ4AAMAUD,true,b5129943-2e41-49a7-abc1-08481d290ba0,104.657427778661476
16693905-ea7b-455f-b4fb-7763d5b47b32,EUR,"#N/A",true,"#N/A",8.757800018368288116
16e0ac00-ffec-48ab-9060-6c5734082332,GBP,"#N/A",true,"#N/A",6.949744964705164992
1736b208-ae35-4bd9-b15a-85220d5d90cf,AUD,01t1I0000039KDnQAMAUD,true,5ea35f6a-6c24-4d75-bca5-2c7120780789,732.187783215614501174
17742478-307d-4e52-8ef7-a0e7bd36f789,USD,"#N/A",true,"#N/A",82.4067400185576435
17a5df60-4760-423a-8a77-221fae530d9c,USD,01t3h0000029BJGAA2USD,true,22d7c410-48a4-4769-9ca1-876b8d6a263a,150.5862270196568
17aea112-9186-4a8b-9ce9-2259c8c8f695,GBP,01t1I000003B18JQASGBP,true,0a711ea9-d0f9-4088-9af3-602ac9e17d43,325.827093324459468
17c26c6d-48e7-4e52-9049-9a450682b4e6,EUR,01t3h0000029BIqAAMEUR,true,c6a75cfd-82de-40cf-b6f7-54cb6777b042,7.152845783433698
17d4ace1-f360-416f-aa66-fb31fe275f41,AUD,01t1I000004NJh4QAGAUD,true,5f6e7b0c-4784-4ade-9604-2cd1ce4f5045,155.1600698677479076718
17e903bd-ac0f-412f-837d-3f102a30e690,AUD,01t3h0000029BKZAA2AUD,true,d0345f3d-2738-4ad0-a3a8-57cc4d519fd8,0.0
17f6a915-291d-466f-9ae7-4902e9b1da71,GBP,01t1I0000039KDWQA2GBP,true,3a1f9412-e4c5-4177-90ea-6569f32a664c,7.44747641884478784
17fd73b1-d215-4f98-98a7-df19236b7dd8,USD,"#N/A",true,"#N/A",77.76592528508303853
180fe17c-9c14-4bc6-a6da-8a0facb34185,USD,01t1I000004NJgnQAGUSD,true,25c7daac-63cb-49dc-83c9-5861d254e8f5,651.75830028595154
182b51b7-e115-4fdb-b6d7-a0f2a71417fb,EUR,01t1I0000039KDaQAMEUR,true,90911f47-1ceb-4eb2-b454-229460f43483,375.8648255135728863
182c98a6-3dff-4300-86cc-f638d5801f4c,USD,01t1I000003ApVCQA0USD,true,555ce445-c80d-4118-ac6a-8cc0e7a58f40,1667.903071437699456
189aca98-8748-4345-b3f9-9d114caf3b85,USD,01t1I000000JUW2QAOUSD,true,7b73ef0c-375e-409b-a4ce-d5f0a4b50ae4,34.747980654952072
18e9e267-6cdf-467e-8182-75d3027d6524,EUR,01t1I0000039KDUQA2EUR,true,b1aee63c-96ac-4c99-99f8-1d5306ed8899,1400.280722501546047
191032d8-570e-4a19-9b2e-79b5d9733e69,GBP,01t3h0000029BKhAAMGBP,true,4cdc7bba-61db-4016-b72d-d9614d2f0cca,4216.4143565503904
19619e21-140c-4286-a5dc-63fc9b57ebbc,EUR,01t1I000004NJgqQAGEUR,true,4116e93e-3e7b-436b-8e0c-4dc86d4ccaea,4990.3365679004828536
19c9a30a-98a9-4991-88a7-686583c61f71,USD,01t3h0000029BJpAAMUSD,true,6a965800-e740-4990-86fe-b6974c9f6327,752.931135098284
1a1119c0-dbdd-432f-9a9c-60b36c6f6ce8,GBP,01t1I000004NJgxQAGGBP,true,eb4ed1ee-e0ba-4d2f-909b-ec033002e7d9,7354.1802053270273632
1a1f2baa-494a-48df-8434-144c2b75cd6f,AUD,01t3h0000029BIzAAMAUD,true,5f041dd1-49ba-4b56-8682-84bf13c1259c,627.944566671968856
1a2ce895-2a24-4395-892a-d1641d6044b6,AUD,01t1I000003B18TQASAUD,true,28add4a5-7e13-4d07-9c74-ff9231af5641,242.62481770767785385
1ab11bf3-82a1-4785-8269-a26211fc78fd,GBP,01t1I000004NJgqQAGGBP,true,4116e93e-3e7b-436b-8e0c-4dc86d4ccaea,4202.3886887583013504
1ae40196-57e3-4108-8158-a0c3ccd0286b,USD,01t3h0000029BKiAAMUSD,true,25c7daac-63cb-49dc-83c9-5861d254e8f5,752.931135098284
1b04a6c3-2891-40b0-8a72-47f66083e4a9,GBP,01t1I000003B18EQASGBP,true,a787ed35-8ce9-4898-8041-7c8430d422e7,155.15575872593308
1b06329e-0e60-426e-a594-9f181c9cf8ec,AUD,01t1I000000JUVVQA4AUD,true,a3a12d16-5ee0-4d73-9c04-e35eab7a9e9c,48.29969311038338008
1b9674e4-a7ff-4a05-8f69-e8e90de1ced1,GBP,01t3h0000029BKsAAMGBP,true,6fcbf160-d45a-456a-b5f4-9fda0e99be67,135.52760431769112
1bcd4517-601c-41bb-b9d4-de7db611f348,AUD,01t1I000000JUVrQAOAUD,true,71157ff1-4161-490a-b0dd-af17859cd6fe,24149.84655519169004
